month_start,station_id,district_id,case_count,serious_case_count
2025-10-01,41,1,21,12
2025-11-01,41,1,21,8
2025-12-01,41,1,14,6
2026-01-01,41,1,14,6
2026-02-01,41,1,18,11
2026-03-01,41,1,16,5
2026-04-01,41,1,22,3
2026-05-01,41,1,20,5
2026-06-01,41,1,14,8
2022-01-01,42,1,21,5
2022-02-01,42,1,22,11
2022-03-01,42,1,21,5
2022-04-01,42,1,14,9
2022-05-01,42,1,13,5
2022-06-01,42,1,29,9
2022-07-01,42,1,18,7
2022-08-01,42,1,13,2
2022-09-01,42,1,15,7
2022-10-01,42,1,28,7
2022-11-01,42,1,17,6
2022-12-01,42,1,17,6
2023-01-01,42,1,26,6
2023-02-01,42,1,14,4
2023-03-01,42,1,23,8
2023-04-01,42,1,12,8
2023-05-01,42,1,14,6
2023-06-01,42,1,21,8
2023-07-01,42,1,12,4
2023-08-01,42,1,17,4
2023-09-01,42,1,21,10
2023-10-01,42,1,23,8
2023-11-01,42,1,11,5
2023-12-01,42,1,27,12
2024-01-01,42,1,14,5
2024-02-01,42,1,17,6
2024-03-01,42,1,18,4
2024-04-01,42,1,12,3
2024-05-01,42,1,15,5
2024-06-01,42,1,18,10
2024-07-01,42,1,17,6
2024-08-01,42,1,22,5
2024-09-01,42,1,12,5
2024-10-01,42,1,24,8
2024-11-01,42,1,19,11
2024-12-01,42,1,17,7
2025-01-01,42,1,24,12
2025-02-01,42,1,24,10
2025-03-01,42,1,19,6
2025-04-01,42,1,16,4
2025-05-01,42,1,10,7
2025-06-01,42,1,14,2
2025-07-01,42,1,13,6
2025-08-01,42,1,19,5
2025-09-01,42,1,23,7
2025-10-01,42,1,18,5
2025-11-01,42,1,13,4
2025-12-01,42,1,17,5
2026-01-01,42,1,22,7
2026-02-01,42,1,19,6
2026-03-01,42,1,20,7
2026-04-01,42,1,17,7
2026-05-01,42,1,15,5
2026-06-01,42,1,21,10
2022-01-01,43,1,16,5
2022-02-01,43,1,19,4
2022-03-01,43,1,27,14
2022-04-01,43,1,16,9
2022-05-01,43,1,15,5
2022-06-01,43,1,19,5
2022-07-01,43,1,18,4
2022-08-01,43,1,27,10
2022-09-01,43,1,19,7
2022-10-01,43,1,18,9
2022-11-01,43,1,14,4
2022-12-01,43,1,11,4
2023-01-01,43,1,22,8
2023-02-01,43,1,14,6
2023-03-01,43,1,13,4
2023-04-01,43,1,13,6
2023-05-01,43,1,19,3
2023-06-01,43,1,16,6
2023-07-01,43,1,25,11
2023-08-01,43,1,21,9
2023-09-01,43,1,13,5
2023-10-01,43,1,21,11
2023-11-01,43,1,23,10
2023-12-01,43,1,25,6
2024-01-01,43,1,20,11
2024-02-01,43,1,18,8
2024-03-01,43,1,16,7
2024-04-01,43,1,19,12
2024-05-01,43,1,15,5
2024-06-01,43,1,22,10
2024-07-01,43,1,18,9
2024-08-01,43,1,26,7
2024-09-01,43,1,23,9
2024-10-01,43,1,18,7
2024-11-01,43,1,14,4
2024-12-01,43,1,21,9
2025-01-01,43,1,22,7
2025-02-01,43,1,18,7
2025-03-01,43,1,15,6
2025-04-01,43,1,16,4
2025-05-01,43,1,25,12
2025-06-01,43,1,18,7
2025-07-01,43,1,25,9
2025-08-01,43,1,23,7
2025-09-01,43,1,16,5
2025-10-01,43,1,16,9
2025-11-01,43,1,17,4
2025-12-01,43,1,16,6
2026-01-01,43,1,19,9
2026-02-01,43,1,27,13
2026-03-01,43,1,31,12
2026-04-01,43,1,20,7
2026-05-01,43,1,23,10
2026-06-01,43,1,16,4
2022-01-01,44,1,23,12
2022-02-01,44,1,24,11
2022-03-01,44,1,16,10
2022-04-01,44,1,14,7
2022-05-01,44,1,18,9
2022-06-01,44,1,15,5
2022-07-01,44,1,25,6
2022-08-01,44,1,13,3
2022-09-01,44,1,18,5
2022-10-01,44,1,21,12
2022-11-01,44,1,21,7
2022-12-01,44,1,26,11
2023-01-01,44,1,26,11
2023-02-01,44,1,21,7
2023-03-01,44,1,14,6
2023-04-01,44,1,15,7
2023-05-01,44,1,23,6
2023-06-01,44,1,20,10
2023-07-01,44,1,15,10
2023-08-01,44,1,17,7
2023-09-01,44,1,16,8
2023-10-01,44,1,19,4
2023-11-01,44,1,19,10
2023-12-01,44,1,16,6
2024-01-01,44,1,12,4
2024-02-01,44,1,24,10
2024-03-01,44,1,16,5
2024-04-01,44,1,20,6
2024-05-01,44,1,17,5
2024-06-01,44,1,23,4
2024-07-01,44,1,12,3
2024-08-01,44,1,18,9
2024-09-01,44,1,13,10
2024-10-01,44,1,17,9
2024-11-01,44,1,22,7
2024-12-01,44,1,19,7
2025-01-01,44,1,12,3
2025-02-01,44,1,17,8
2025-03-01,44,1,16,7
2025-04-01,44,1,15,8
2025-05-01,44,1,16,5
2025-06-01,44,1,17,6
2025-07-01,44,1,18,5
2025-08-01,44,1,19,9
2025-09-01,44,1,19,4
2025-10-01,44,1,22,11
2025-11-01,44,1,19,6
2025-12-01,44,1,13,5
2026-01-01,44,1,21,10
2026-02-01,44,1,14,4
2026-03-01,44,1,21,5
2026-04-01,44,1,17,11
2026-05-01,44,1,21,5
2026-06-01,44,1,21,6
2022-01-01,45,1,13,5
2022-02-01,45,1,19,6
2022-03-01,45,1,15,7
2022-04-01,45,1,17,4
2022-05-01,45,1,14,1
2022-06-01,45,1,15,5
2022-07-01,45,1,23,9
2022-08-01,45,1,17,10
2022-09-01,45,1,19,4
2022-10-01,45,1,22,10
2022-11-01,45,1,14,9
2022-12-01,45,1,20,5
2023-01-01,45,1,17,4
2023-02-01,45,1,13,4
2023-03-01,45,1,18,6
2023-04-01,45,1,22,11
2023-05-01,45,1,17,4
2023-06-01,45,1,17,6
2023-07-01,45,1,12,2
2023-08-01,45,1,15,8
2023-09-01,45,1,11,8
2023-10-01,45,1,25,8
2023-11-01,45,1,22,8
2023-12-01,45,1,18,6
2024-01-01,45,1,20,11
2024-02-01,45,1,11,3
2024-03-01,45,1,24,6
2024-04-01,45,1,11,6
2024-05-01,45,1,16,7
2024-06-01,45,1,15,3
2024-07-01,45,1,22,10
2024-08-01,45,1,23,9
2024-09-01,45,1,18,6
2024-10-01,45,1,11,4
2024-11-01,45,1,22,10
2024-12-01,45,1,16,8
2025-01-01,45,1,21,8
2025-02-01,45,1,17,3
2025-03-01,45,1,16,7
2025-04-01,45,1,20,8
2025-05-01,45,1,22,6
2025-06-01,45,1,14,6
2025-07-01,45,1,18,9
2025-08-01,45,1,16,10
2025-09-01,45,1,19,4
2025-10-01,45,1,18,8
2025-11-01,45,1,19,8
2025-12-01,45,1,17,7
2026-01-01,45,1,21,9
2026-02-01,45,1,23,11
2026-03-01,45,1,22,9
2026-04-01,45,1,10,1
2026-05-01,45,1,24,11
2026-06-01,45,1,24,8
2022-01-01,46,1,15,5
2022-02-01,46,1,23,6
2022-03-01,46,1,19,5
2022-04-01,46,1,16,7
2022-05-01,46,1,20,6
2022-06-01,46,1,12,7
2022-07-01,46,1,19,7
2022-08-01,46,1,17,4
2022-09-01,46,1,14,5
2022-10-01,46,1,24,7
2022-11-01,46,1,20,8
2022-12-01,46,1,22,8
2023-01-01,46,1,19,8
2023-02-01,46,1,19,7
2023-03-01,46,1,20,12
2023-04-01,46,1,16,7
2023-05-01,46,1,15,3
2023-06-01,46,1,13,6
2023-07-01,46,1,19,5
2023-08-01,46,1,18,8
2023-09-01,46,1,16,6
2023-10-01,46,1,17,5
2023-11-01,46,1,19,7
2023-12-01,46,1,22,12
2024-01-01,46,1,21,6
2024-02-01,46,1,13,6
2024-03-01,46,1,22,11
2024-04-01,46,1,17,8
2024-05-01,46,1,14,6
2024-06-01,46,1,13,3
2024-07-01,46,1,15,2
2024-08-01,46,1,15,3
2024-09-01,46,1,26,7
2024-10-01,46,1,14,5
2024-11-01,46,1,14,8
2024-12-01,46,1,18,6
2025-01-01,46,1,22,10
2025-02-01,46,1,12,7
2025-03-01,46,1,12,8
2025-04-01,46,1,17,2
2025-05-01,46,1,28,13
2025-06-01,46,1,20,6
2025-07-01,46,1,20,6
2025-08-01,46,1,19,9
2025-09-01,46,1,21,14
2025-10-01,46,1,16,5
2025-11-01,46,1,18,10
2025-12-01,46,1,16,7
2026-01-01,46,1,16,6
2026-02-01,46,1,23,7
2026-03-01,46,1,26,7
2026-04-01,46,1,16,5
2026-05-01,46,1,25,10
2026-06-01,46,1,17,6
2022-01-01,47,1,12,7
2022-02-01,47,1,22,6
2022-03-01,47,1,18,10
2022-04-01,47,1,22,5
2022-05-01,47,1,23,9
2022-06-01,47,1,14,1
2022-07-01,47,1,10,4
2022-08-01,47,1,30,13
2022-09-01,47,1,7,2
2022-10-01,47,1,20,5
2022-11-01,47,1,15,5
2022-12-01,47,1,15,10
2023-01-01,47,1,20,8
2023-02-01,47,1,15,5
2023-03-01,47,1,20,8
2023-04-01,47,1,21,6
2023-05-01,47,1,19,8
2023-06-01,47,1,15,2
2023-07-01,47,1,18,7
2023-08-01,47,1,14,3
2023-09-01,47,1,18,7
2023-10-01,47,1,16,5
2023-11-01,47,1,17,6
2023-12-01,47,1,24,11
2024-01-01,47,1,19,9
2024-02-01,47,1,17,6
2024-03-01,47,1,28,12
2024-04-01,47,1,19,9
2024-05-01,47,1,22,9
2024-06-01,47,1,26,7
2024-07-01,47,1,19,9
2024-08-01,47,1,18,5
2024-09-01,47,1,16,9
2024-10-01,47,1,23,7
2024-11-01,47,1,15,7
2024-12-01,47,1,15,5
2025-01-01,47,1,20,9
2025-02-01,47,1,24,8
2025-03-01,47,1,18,8
2025-04-01,47,1,13,7
2025-05-01,47,1,15,6
2025-06-01,47,1,27,12
2025-07-01,47,1,19,8
2025-08-01,47,1,14,8
2025-09-01,47,1,25,10
2025-10-01,47,1,21,10
2025-11-01,47,1,16,8
2025-12-01,47,1,19,9
2026-01-01,47,1,22,11
2026-02-01,47,1,15,4
2026-03-01,47,1,20,8
2026-04-01,47,1,14,7
2026-05-01,47,1,20,12
2026-06-01,47,1,16,10
2022-01-01,48,1,16,2
2022-02-01,48,1,19,5
2022-03-01,48,1,26,9
2022-04-01,48,1,21,10
2022-05-01,48,1,20,7
2022-06-01,48,1,17,5
2022-07-01,48,1,13,4
2022-08-01,48,1,17,6
2022-09-01,48,1,19,8
2022-10-01,48,1,16,6
2022-11-01,48,1,18,8
2022-12-01,48,1,15,6
2023-01-01,48,1,15,2
2023-02-01,48,1,21,4
2023-03-01,48,1,21,8
2023-04-01,48,1,14,6
2023-05-01,48,1,19,9
2023-06-01,48,1,23,11
2023-07-01,48,1,11,3
2023-08-01,48,1,18,4
2023-09-01,48,1,13,3
2023-10-01,48,1,18,9
2023-11-01,48,1,15,4
2023-12-01,48,1,26,7
2024-01-01,48,1,20,10
2024-02-01,48,1,26,9
2024-03-01,48,1,19,9
2024-04-01,48,1,17,3
2024-05-01,48,1,21,8
2024-06-01,48,1,18,6
2024-07-01,48,1,18,7
2024-08-01,48,1,21,6
2024-09-01,48,1,19,4
2024-10-01,48,1,13,4
2024-11-01,48,1,16,8
2024-12-01,48,1,19,8
2025-01-01,48,1,19,7
2025-02-01,48,1,12,6
2025-03-01,48,1,14,6
2025-04-01,48,1,20,9
2025-05-01,48,1,18,7
2025-06-01,48,1,18,7
2025-07-01,48,1,18,8
2025-08-01,48,1,31,14
2025-09-01,48,1,21,7
2025-10-01,48,1,20,11
2025-11-01,48,1,7,1
2025-12-01,48,1,12,6
2026-01-01,48,1,16,7
2026-02-01,48,1,16,4
2026-03-01,48,1,18,6
2026-04-01,48,1,23,9
2026-05-01,48,1,25,11
2026-06-01,48,1,18,10
2022-01-01,49,1,20,6
2022-02-01,49,1,21,10
2022-03-01,49,1,25,7
2022-04-01,49,1,20,8
2022-05-01,49,1,19,7
2022-06-01,49,1,18,8
2022-07-01,49,1,19,4
2022-08-01,49,1,29,12
2022-09-01,49,1,26,12
2022-10-01,49,1,17,6
2022-11-01,49,1,14,3
2022-12-01,49,1,18,7
2023-01-01,49,1,20,3
2023-02-01,49,1,12,4
2023-03-01,49,1,18,7
2023-04-01,49,1,16,6
2023-05-01,49,1,12,4
2023-06-01,49,1,16,4
2023-07-01,49,1,24,9
2023-08-01,49,1,14,3
2023-09-01,49,1,13,5
2023-10-01,49,1,28,11
2023-11-01,49,1,20,13
2023-12-01,49,1,14,6
2024-01-01,49,1,24,12
2024-02-01,49,1,18,9
2024-03-01,49,1,20,12
2024-04-01,49,1,15,6
2024-05-01,49,1,25,9
2024-06-01,49,1,19,7
2024-07-01,49,1,14,6
2024-08-01,49,1,14,4
2024-09-01,49,1,11,5
2024-10-01,49,1,17,6
2024-11-01,49,1,11,4
2024-12-01,49,1,22,10
2025-01-01,49,1,19,8
2025-02-01,49,1,14,5
2025-03-01,49,1,21,10
2025-04-01,49,1,17,10
2025-05-01,49,1,23,8
2025-06-01,49,1,19,7
2025-07-01,49,1,28,9
2025-08-01,49,1,17,6
2025-09-01,49,1,13,2
2025-10-01,49,1,12,5
2025-11-01,49,1,23,8
2025-12-01,49,1,14,6
2026-01-01,49,1,22,6
2026-02-01,49,1,12,3
2026-03-01,49,1,16,7
2026-04-01,49,1,17,6
2026-05-01,49,1,16,5
2026-06-01,49,1,22,7
2022-01-01,50,1,13,5
2022-02-01,50,1,24,12
2022-03-01,50,1,18,6
2022-04-01,50,1,26,11
2022-05-01,50,1,21,8
2022-06-01,50,1,20,10
2022-07-01,50,1,22,2
2022-08-01,50,1,18,5
2022-09-01,50,1,16,6
2022-10-01,50,1,14,2
2022-11-01,50,1,21,10
2022-12-01,50,1,20,7
2023-01-01,50,1,16,5
2023-02-01,50,1,15,7
2023-03-01,50,1,15,5
2023-04-01,50,1,22,9
2023-05-01,50,1,22,8
2023-06-01,50,1,16,6
2023-07-01,50,1,16,4
2023-08-01,50,1,13,5
2023-09-01,50,1,28,5
2023-10-01,50,1,12,3
2023-11-01,50,1,18,6
2023-12-01,50,1,17,6
2024-01-01,50,1,24,10
2024-02-01,50,1,19,6
2024-03-01,50,1,13,7
2024-04-01,50,1,13,4
2024-05-01,50,1,13,1
2024-06-01,50,1,6,1
2024-07-01,50,1,17,7
2024-08-01,50,1,20,7
2024-09-01,50,1,21,7
2024-10-01,50,1,10,1
2024-11-01,50,1,26,9
2024-12-01,50,1,29,14
2025-01-01,50,1,18,5
2025-02-01,50,1,11,3
2025-03-01,50,1,18,9
2025-04-01,50,1,17,6
2025-05-01,50,1,19,8
2025-06-01,50,1,29,12
2025-07-01,50,1,28,6
2025-08-01,50,1,9,5
2025-09-01,50,1,18,5
2025-10-01,50,1,25,9
2025-11-01,50,1,14,5
2025-12-01,50,1,15,2
2026-01-01,50,1,11,3
2026-02-01,50,1,10,4
2026-03-01,50,1,20,4
2026-04-01,50,1,11,2
2026-05-01,50,1,21,8
2026-06-01,50,1,16,5
2022-01-01,51,1,23,10
2022-02-01,51,1,19,6
2022-03-01,51,1,23,6
2022-04-01,51,1,15,5
2022-05-01,51,1,19,9
2022-06-01,51,1,21,9
2022-07-01,51,1,22,10
2022-08-01,51,1,20,8
2022-09-01,51,1,18,7
2022-10-01,51,1,19,6
2022-11-01,51,1,21,10
2022-12-01,51,1,30,12
2023-01-01,51,1,27,8
2023-02-01,51,1,19,5
2023-03-01,51,1,13,5
2023-04-01,51,1,22,11
2023-05-01,51,1,18,5
2023-06-01,51,1,16,5
2023-07-01,51,1,22,7
2023-08-01,51,1,18,7
2023-09-01,51,1,21,9
2023-10-01,51,1,27,15
2023-11-01,51,1,28,11
2023-12-01,51,1,25,15
2024-01-01,51,1,17,5
2024-02-01,51,1,21,11
2024-03-01,51,1,20,9
2024-04-01,51,1,22,8
2024-05-01,51,1,11,4
2024-06-01,51,1,15,3
2024-07-01,51,1,27,9
2024-08-01,51,1,25,13
2024-09-01,51,1,23,10
2024-10-01,51,1,19,9
2024-11-01,51,1,19,10
2024-12-01,51,1,14,4
2025-01-01,51,1,21,9
2025-02-01,51,1,17,5
2025-03-01,51,1,19,5
2025-04-01,51,1,19,10
2025-05-01,51,1,10,3
2025-06-01,51,1,10,3
2025-07-01,51,1,15,7
2025-08-01,51,1,25,11
2025-09-01,51,1,14,5
2025-10-01,51,1,25,13
2025-11-01,51,1,19,7
2025-12-01,51,1,21,9
2026-01-01,51,1,20,7
2026-02-01,51,1,14,5
2026-03-01,51,1,26,9
2026-04-01,51,1,17,7
2026-05-01,51,1,24,13
2026-06-01,51,1,15,3
2022-01-01,52,1,17,6
2022-02-01,52,1,15,3
2022-03-01,52,1,27,15
2022-04-01,52,1,14,4
2022-05-01,52,1,21,9
2022-06-01,52,1,24,7
2022-07-01,52,1,18,6
2022-08-01,52,1,15,4
2022-09-01,52,1,17,6
2022-10-01,52,1,18,9
2022-11-01,52,1,16,7
2022-12-01,52,1,18,5
2023-01-01,52,1,11,5
2023-02-01,52,1,14,4
2023-03-01,52,1,19,12
2023-04-01,52,1,11,2
2023-05-01,52,1,21,5
2023-06-01,52,1,18,2
2023-07-01,52,1,19,6
2023-08-01,52,1,23,10
2023-09-01,52,1,14,5
2023-10-01,52,1,23,12
2023-11-01,52,1,17,6
2023-12-01,52,1,15,5
2024-01-01,52,1,16,5
2024-02-01,52,1,18,7
2024-03-01,52,1,18,7
2024-04-01,52,1,18,6
2024-05-01,52,1,17,11
2024-06-01,52,1,19,5
2024-07-01,52,1,19,11
2024-08-01,52,1,21,13
2024-09-01,52,1,25,8
2024-10-01,52,1,19,3
2024-11-01,52,1,20,8
2024-12-01,52,1,18,6
2025-01-01,52,1,20,11
2025-02-01,52,1,19,5
2025-03-01,52,1,21,13
2025-04-01,52,1,17,10
2025-05-01,52,1,24,11
2025-06-01,52,1,18,8
2025-07-01,52,1,24,10
2025-08-01,52,1,19,5
2025-09-01,52,1,14,8
2025-10-01,52,1,10,4
2025-11-01,52,1,11,4
2025-12-01,52,1,20,8
2026-01-01,52,1,15,6
2026-02-01,52,1,13,4
2026-03-01,52,1,20,7
2026-04-01,52,1,12,1
2026-05-01,52,1,16,4
2026-06-01,52,1,10,3
2022-01-01,53,1,23,10
2022-02-01,53,1,20,7
2022-03-01,53,1,15,7
2022-04-01,53,1,26,7
2022-05-01,53,1,25,3
2022-06-01,53,1,23,13
2022-07-01,53,1,17,6
2022-08-01,53,1,15,9
2022-09-01,53,1,24,9
2022-10-01,53,1,16,6
2022-11-01,53,1,26,12
2022-12-01,53,1,16,3
2023-01-01,53,1,14,6
2023-02-01,53,1,13,6
2023-03-01,53,1,23,8
2023-04-01,53,1,25,7
2023-05-01,53,1,14,7
2023-06-01,53,1,24,9
2023-07-01,53,1,18,8
2023-08-01,53,1,21,9
2023-09-01,53,1,9,6
2023-10-01,53,1,18,4
2023-11-01,53,1,15,7
2023-12-01,53,1,18,6
2024-01-01,53,1,21,7
2024-02-01,53,1,21,4
2024-03-01,53,1,14,6
2024-04-01,53,1,12,5
2024-05-01,53,1,18,7
2024-06-01,53,1,16,6
2024-07-01,53,1,28,8
2024-08-01,53,1,22,5
2024-09-01,53,1,16,5
2024-10-01,53,1,10,4
2024-11-01,53,1,16,6
2024-12-01,53,1,14,8
2025-01-01,53,1,20,8
2025-02-01,53,1,17,8
2025-03-01,53,1,18,6
2025-04-01,53,1,19,6
2025-05-01,53,1,14,4
2025-06-01,53,1,15,4
2025-07-01,53,1,16,5
2025-08-01,53,1,23,5
2025-09-01,53,1,17,5
2025-10-01,53,1,25,9
2025-11-01,53,1,9,3
2025-12-01,53,1,26,16
2026-01-01,53,1,23,11
2026-02-01,53,1,10,6
2026-03-01,53,1,20,6
2026-04-01,53,1,12,7
2026-05-01,53,1,17,10
2026-06-01,53,1,19,8
2022-01-01,54,1,23,5
2022-02-01,54,1,17,9
2022-03-01,54,1,17,7
2022-04-01,54,1,11,3
2022-05-01,54,1,22,7
2022-06-01,54,1,19,7
2022-07-01,54,1,20,6
2022-08-01,54,1,21,5
2022-09-01,54,1,15,5
2022-10-01,54,1,20,11
2022-11-01,54,1,13,4
2022-12-01,54,1,24,10
2023-01-01,54,1,16,7
2023-02-01,54,1,8,3
2023-03-01,54,1,17,7
2023-04-01,54,1,21,6
2023-05-01,54,1,26,7
2023-06-01,54,1,14,5
2023-07-01,54,1,18,8
2023-08-01,54,1,35,16
2023-09-01,54,1,13,6
2023-10-01,54,1,21,8
2023-11-01,54,1,23,7
2023-12-01,54,1,21,8
2024-01-01,54,1,20,9
2024-02-01,54,1,10,4
2024-03-01,54,1,21,9
2024-04-01,54,1,20,5
2024-05-01,54,1,21,8
2024-06-01,54,1,14,4
2024-07-01,54,1,13,5
2024-08-01,54,1,12,2
2024-09-01,54,1,23,10
2024-10-01,54,1,21,4
2024-11-01,54,1,17,4
2024-12-01,54,1,19,6
2025-01-01,54,1,24,15
2025-02-01,54,1,21,5
2025-03-01,54,1,25,13
2025-04-01,54,1,26,7
2025-05-01,54,1,18,8
2025-06-01,54,1,19,6
2025-07-01,54,1,16,4
2025-08-01,54,1,26,12
2025-09-01,54,1,20,8
2025-10-01,54,1,13,5
2025-11-01,54,1,19,3
2025-12-01,54,1,24,9
2026-01-01,54,1,16,3
2026-02-01,54,1,12,4
2026-03-01,54,1,15,1
2026-04-01,54,1,23,9
2026-05-01,54,1,14,9
2026-06-01,54,1,22,13
2022-01-01,55,1,25,13
2022-02-01,55,1,16,3
2022-03-01,55,1,15,6
2022-04-01,55,1,17,9
2022-05-01,55,1,24,12
2022-06-01,55,1,22,8
2022-07-01,55,1,19,7
2022-08-01,55,1,20,10
2022-09-01,55,1,23,8
2022-10-01,55,1,21,11
2022-11-01,55,1,15,8
2022-12-01,55,1,18,8
2023-01-01,55,1,17,3
2023-02-01,55,1,15,7
2023-03-01,55,1,22,7
2023-04-01,55,1,20,4
2023-05-01,55,1,17,8
2023-06-01,55,1,16,2
2023-07-01,55,1,12,3
2023-08-01,55,1,13,3
2023-09-01,55,1,23,5
2023-10-01,55,1,19,6
2023-11-01,55,1,16,3
2023-12-01,55,1,19,8
2024-01-01,55,1,12,3
2024-02-01,55,1,18,7
2024-03-01,55,1,14,4
2024-04-01,55,1,18,8
2024-05-01,55,1,21,8
2024-06-01,55,1,20,10
2024-07-01,55,1,18,5
2024-08-01,55,1,16,10
2024-09-01,55,1,21,6
2024-10-01,55,1,16,4
2024-11-01,55,1,16,8
2024-12-01,55,1,19,13
2025-01-01,55,1,17,7
2025-02-01,55,1,17,5
2025-03-01,55,1,21,7
2025-04-01,55,1,24,11
2025-05-01,55,1,26,14
2025-06-01,55,1,21,10
2025-07-01,55,1,23,4
2025-08-01,55,1,26,8
2025-09-01,55,1,18,7
2025-10-01,55,1,13,3
2025-11-01,55,1,19,11
2025-12-01,55,1,20,8
2026-01-01,55,1,18,5
2026-02-01,55,1,19,10
2026-03-01,55,1,23,10
2026-04-01,55,1,15,6
2026-05-01,55,1,21,7
2026-06-01,55,1,6,2
2022-01-01,56,1,14,3
2022-02-01,56,1,12,3
2022-03-01,56,1,22,7
2022-04-01,56,1,22,7
2022-05-01,56,1,16,7
2022-06-01,56,1,19,6
2022-07-01,56,1,25,12
2022-08-01,56,1,24,9
2022-09-01,56,1,13,8
2022-10-01,56,1,13,2
2022-11-01,56,1,17,6
2022-12-01,56,1,16,5
2023-01-01,56,1,22,10
2023-02-01,56,1,20,7
2023-03-01,56,1,17,9
2023-04-01,56,1,14,6
2023-05-01,56,1,18,8
2023-06-01,56,1,22,7
2023-07-01,56,1,27,10
2023-08-01,56,1,25,9
2023-09-01,56,1,14,2
2023-10-01,56,1,23,7
2023-11-01,56,1,23,13
2023-12-01,56,1,20,4
2024-01-01,56,1,21,8
2024-02-01,56,1,14,4
2024-03-01,56,1,30,10
2024-04-01,56,1,17,8
2024-05-01,56,1,14,5
2024-06-01,56,1,23,10
2024-07-01,56,1,13,7
2024-08-01,56,1,12,4
2024-09-01,56,1,24,8
2024-10-01,56,1,22,8
2024-11-01,56,1,18,9
2024-12-01,56,1,13,4
2025-01-01,56,1,25,10
2025-02-01,56,1,14,6
2025-03-01,56,1,28,10
2025-04-01,56,1,12,5
2025-05-01,56,1,20,6
2025-06-01,56,1,15,6
2025-07-01,56,1,19,7
2025-08-01,56,1,15,5
2025-09-01,56,1,23,13
2025-10-01,56,1,11,4
2025-11-01,56,1,17,6
2025-12-01,56,1,18,9
2026-01-01,56,1,17,7
2026-02-01,56,1,17,5
2026-03-01,56,1,10,3
2026-04-01,56,1,23,6
2026-05-01,56,1,15,5
2026-06-01,56,1,21,8
2022-01-01,57,1,25,9
2022-02-01,57,1,16,3
2022-03-01,57,1,21,9
2022-04-01,57,1,18,10
2022-05-01,57,1,23,7
2022-06-01,57,1,21,10
2022-07-01,57,1,22,9
2022-08-01,57,1,15,8
2022-09-01,57,1,18,9
2022-10-01,57,1,17,7
2022-11-01,57,1,21,9
2022-12-01,57,1,22,8
2023-01-01,57,1,22,8
2023-02-01,57,1,14,4
2023-03-01,57,1,11,2
2023-04-01,57,1,12,4
2023-05-01,57,1,13,4
2023-06-01,57,1,19,8
2023-07-01,57,1,19,7
2023-08-01,57,1,16,6
2023-09-01,57,1,22,15
2023-10-01,57,1,24,8
2023-11-01,57,1,11,5
2023-12-01,57,1,22,8
2024-01-01,57,1,14,9
2024-02-01,57,1,23,8
2024-03-01,57,1,24,11
2024-04-01,57,1,18,4
2024-05-01,57,1,19,5
2024-06-01,57,1,17,3
2024-07-01,57,1,27,6
2024-08-01,57,1,17,5
2024-09-01,57,1,19,8
2024-10-01,57,1,16,8
2024-11-01,57,1,17,3
2024-12-01,57,1,18,11
2025-01-01,57,1,15,4
2025-02-01,57,1,21,6
2025-03-01,57,1,15,7
2025-04-01,57,1,13,7
2025-05-01,57,1,19,9
2025-06-01,57,1,21,7
2025-07-01,57,1,14,5
2025-08-01,57,1,19,8
2025-09-01,57,1,10,5
2025-10-01,57,1,18,8
2025-11-01,57,1,20,10
2025-12-01,57,1,17,6
2026-01-01,57,1,18,9
2026-02-01,57,1,30,12
2026-03-01,57,1,22,9
2026-04-01,57,1,20,5
2026-05-01,57,1,16,8
2026-06-01,57,1,16,4
2022-01-01,58,1,30,17
2022-02-01,58,1,14,7
2022-03-01,58,1,17,7
2022-04-01,58,1,20,7
2022-05-01,58,1,16,7
2022-06-01,58,1,16,8
2022-07-01,58,1,15,6
2022-08-01,58,1,17,3
2022-09-01,58,1,21,14
2022-10-01,58,1,27,15
2022-11-01,58,1,11,4
2022-12-01,58,1,21,8
2023-01-01,58,1,16,6
2023-02-01,58,1,14,4
2023-03-01,58,1,22,6
2023-04-01,58,1,14,2
2023-05-01,58,1,20,6
2023-06-01,58,1,17,5
2023-07-01,58,1,16,4
2023-08-01,58,1,21,8
2023-09-01,58,1,23,9
2023-10-01,58,1,19,12
2023-11-01,58,1,19,11
2023-12-01,58,1,17,9
2024-01-01,58,1,15,8
2024-02-01,58,1,13,8
2024-03-01,58,1,9,3
2024-04-01,58,1,24,7
2024-05-01,58,1,20,10
2024-06-01,58,1,24,11
2024-07-01,58,1,25,9
2024-08-01,58,1,14,9
2024-09-01,58,1,20,8
2024-10-01,58,1,16,9
2024-11-01,58,1,26,8
2024-12-01,58,1,22,6
2025-01-01,58,1,25,10
2025-02-01,58,1,19,7
2025-03-01,58,1,22,9
2025-04-01,58,1,19,9
2025-05-01,58,1,20,6
2025-06-01,58,1,13,2
2025-07-01,58,1,18,7
2025-08-01,58,1,10,3
2025-09-01,58,1,17,3
2025-10-01,58,1,23,9
2025-11-01,58,1,19,8
2025-12-01,58,1,29,7
2026-01-01,58,1,11,3
2026-02-01,58,1,19,3
2026-03-01,58,1,13,5
2026-04-01,58,1,15,8
2026-05-01,58,1,20,8
2026-06-01,58,1,7,3
2022-01-01,59,1,23,9
2022-02-01,59,1,14,5
2022-03-01,59,1,22,8
2022-04-01,59,1,22,7
